FSSAI_Chemical_Score,Quality_Score_0_100,Peroxidase_Activity,ENose_Sensor_S02,Formalin_Test,ENose_Sensor_S01,Formaldehyde_ppm,FFA_Linoleic_C18_2_pct,Adulteration_Index,Adulterated
97.12,95.23,1,0.2782,0,0.215,0.001,2.4325,0.025,0
98.68,90.0,1,0.2677,0,0.2979,0.0263,1.9409,0.0,0
100.0,87.58,1,0.2525,0,0.2641,0.0029,1.5777,0.0378,0
98.92,95.05,1,0.2518,0,0.2233,0.029,2.6256,0.0477,0
100.0,93.4,1,0.2286,0,0.2698,0.0142,1.5154,0.0392,0
76.17,55.17,1,0.2799,0,0.2073,0.0401,3.7218,0.5946,1
100.0,91.04,1,0.2345,0,0.2306,0.0267,1.7796,0.0103,0
100.0,91.26,1,0.2524,0,0.2989,0.0241,3.3003,0.0,0
99.04,92.77,1,0.2268,0,0.2888,0.0116,2.8183,0.0,0
100.0,96.04,1,0.2647,0,0.2902,0.0463,3.6827,0.0,0
35.77,50.16,1,0.2699,0,0.2293,0.0476,2.1918,0.6498,1
100.0,100.0,1,0.2707,0,0.2165,0.0377,3.5645,0.0,0
70.35,57.76,1,0.7534,0,0.7108,0.0153,3.8512,0.7157,1
68.78,70.13,1,0.2166,0,0.2024,0.0394,2.3366,0.5586,1
100.0,90.28,1,0.2126,0,0.2479,0.0362,1.5805,0.0,0
100.0,95.26,1,0.2026,0,0.2521,0.0106,3.6175,0.0,0
98.91,83.83,1,0.243,0,0.2686,0.0041,2.0658,0.0134,0
98.42,88.36,1,0.2405,0,0.2017,0.0097,2.7319,0.0,0
98.71,94.07,1,0.2743,0,0.2059,0.0433,2.9167,0.0392,0
99.68,99.92,1,0.2536,0,0.2488,0.0078,3.3579,0.0,0
100.0,88.51,1,0.2623,0,0.2256,0.0396,2.5685,0.0,0
99.13,95.51,1,0.2407,0,0.2988,0.0159,3.2551,0.0,0
100.0,90.12,1,0.2483,0,0.2528,0.0362,2.9941,0.0,0
97.45,87.84,1,0.2952,0,0.2344,0.045,2.2597,0.0,0
100.0,93.89,1,0.24,0,0.2492,0.0394,2.5466,0.0251,0
44.14,45.68,1,0.2376,0,0.2206,0.0269,3.0815,0.6432,1
97.77,93.94,1,0.2114,0,0.2986,0.0002,3.423,0.0,0
100.0,95.43,1,0.2576,0,0.267,0.0069,2.0627,0.0036,0
100.0,90.16,1,0.232,0,0.2012,0.0392,1.6601,0.0351,0
100.0,94.95,1,0.2173,0,0.2328,0.0049,3.3178,0.0476,0
100.0,91.84,1,0.2446,0,0.2101,0.0487,1.9957,0.0,0
98.45,89.63,1,0.2273,0,0.2155,0.0485,3.712,0.0,0
97.68,99.95,1,0.2059,0,0.2763,0.0147,2.4401,0.0,0
97.44,92.11,1,0.281,0,0.2728,0.0017,3.421,0.0,0
100.0,90.62,1,0.2699,0,0.2459,0.0373,2.1737,0.0274,0
97.47,95.08,1,0.2245,0,0.2291,0.0096,3.0309,0.0483,0
99.45,94.81,1,0.2106,0,0.2259,0.0367,2.0332,0.0,0
100.0,90.65,1,0.2626,0,0.2768,0.0167,2.5802,0.0,0
98.66,94.63,1,0.2675,0,0.2148,0.0186,3.3034,0.0264,0
100.0,93.79,1,0.2762,0,0.2642,0.03,3.5153,0.0279,0
71.38,68.36,1,0.2298,0,0.2118,0.0082,50.9717,0.6428,1
100.0,94.34,1,0.2464,0,0.2989,0.0485,2.9698,0.0,0
100.0,91.02,1,0.2921,0,0.2028,0.0022,2.0088,0.0402,0
98.53,91.93,1,0.2341,0,0.2571,0.0474,1.5251,0.0007,0
100.0,99.48,1,0.2292,0,0.2425,0.0149,2.0253,0.0063,0
97.82,95.52,1,0.2831,0,0.2729,0.0333,1.9718,0.0,0
97.98,92.88,1,0.2898,0,0.2712,0.0499,3.4428,0.0,0
100.0,92.17,1,0.2535,0,0.2193,0.0118,1.5705,0.0,0
99.24,95.99,1,0.2117,0,0.2651,0.0238,2.7466,0.0495,0
100.0,95.49,1,0.2341,0,0.2088,0.0012,2.3434,0.0075,0
62.25,62.54,1,0.2729,0,0.2149,0.0107,2.0918,0.7296,1
99.6,90.55,1,0.2869,0,0.2411,0.0069,3.3622,0.0399,0
100.0,87.6,1,0.2903,0,0.2763,0.0377,2.1428,0.0447,0
99.64,92.14,1,0.2336,0,0.2222,0.0346,2.1502,0.0099,0
100.0,96.59,1,0.2471,0,0.2245,0.0244,3.5604,0.0,0
100.0,94.35,1,0.2108,0,0.2152,0.0001,2.6498,0.0429,0
52.4,64.47,1,0.2118,0,0.2521,0.0103,3.2089,0.6013,1
99.98,93.83,1,0.2928,0,0.2924,0.0338,3.9889,0.0,0
97.58,96.55,1,0.2737,0,0.2392,0.0007,3.2697,0.0433,0
98.69,90.38,1,0.2199,0,0.2963,0.0291,3.0292,0.0,0
100.0,94.9,1,0.2265,0,0.2811,0.008,2.4026,0.0466,0
98.53,92.09,1,0.2494,0,0.24,0.0291,2.1066,0.0,0
98.57,97.11,1,0.2617,0,0.2409,0.0395,1.8625,0.0,0
97.02,91.47,1,0.2734,0,0.2442,0.0437,3.1951,0.0,0
97.78,90.81,1,0.2733,0,0.2873,0.0216,3.9072,0.0,0
98.88,94.08,1,0.2882,0,0.2834,0.0302,2.8588,0.0,0
100.0,91.07,1,0.2577,0,0.2071,0.0267,2.5523,0.0304,0
98.55,97.75,1,0.2794,0,0.2235,0.027,3.8869,0.022,0
75.07,49.54,0,0.2524,0,0.2512,0.0193,2.2004,0.6918,1
97.46,90.25,1,0.2182,0,0.2396,0.0395,2.2663,0.0,0
99.08,95.03,1,0.2092,0,0.2331,0.0169,3.3403,0.0314,0
98.23,90.57,1,0.2296,0,0.297,0.0296,2.4567,0.0,0
97.77,90.44,1,0.2604,0,0.2326,0.0228,3.0382,0.0,0
99.35,97.36,1,0.2568,0,0.2472,0.0172,3.0351,0.0,0
81.15,55.94,1,0.2003,0,0.2336,0.0183,2.3942,0.624,1
100.0,97.99,1,0.2775,0,0.2106,0.0217,2.6977,0.0,0
100.0,99.17,1,0.2213,0,0.2194,0.0204,3.9933,0.0207,0
99.29,93.41,1,0.2789,0,0.2053,0.0354,3.8004,0.0268,0
100.0,92.65,1,0.2418,0,0.2742,0.0282,1.6902,0.0496,0
100.0,90.28,1,0.2567,0,0.2587,0.0255,2.3199,0.0,0
99.67,88.4,1,0.2885,0,0.221,0.0086,3.531,0.0,0
100.0,92.56,1,0.2212,0,0.2574,0.0236,1.6621,0.0073,0
69.37,59.56,1,0.2051,0,0.2642,0.0242,3.2151,0.5808,1
99.92,94.48,1,0.2138,0,0.2542,0.0354,3.1087,0.0234,0
97.76,90.52,1,0.2116,0,0.2154,0.0219,2.6211,0.0402,0
97.17,91.73,1,0.21,0,0.2561,0.026,2.0878,0.0204,0
98.67,91.08,1,0.2907,0,0.2348,0.02,1.5858,0.0486,0
98.26,95.94,1,0.2001,0,0.2883,0.0489,1.5937,0.0189,0
100.0,94.93,1,0.237,0,0.2081,0.0428,3.8975,0.0,0
98.52,96.61,1,0.2279,0,0.2752,0.0022,3.7598,0.0,0
99.72,92.42,1,0.282,0,0.2868,0.0429,2.5284,0.0,0
71.41,62.22,1,0.7268,0,0.761,0.0182,3.3246,0.6871,1
100.0,91.22,1,0.2374,0,0.2493,0.0166,3.7401,0.0326,0
100.0,95.82,1,0.2983,0,0.2999,0.0048,2.8911,0.0448,0
100.0,91.76,1,0.2816,0,0.2793,0.0453,1.623,0.0,0
100.0,94.82,1,0.2178,0,0.2484,0.0439,3.5458,0.0382,0
100.0,90.63,1,0.2025,0,0.2287,0.0467,3.3205,0.0366,0
97.17,91.1,1,0.2749,0,0.2912,0.0386,3.5634,0.0,0
52.36,54.02,1,0.2436,0,0.2465,0.0053,3.7068,0.5699,1
78.32,63.82,1,0.2858,0,0.213,0.0013,2.2489,0.591,1
100.0,88.63,1,0.2035,0,0.2477,0.0455,3.618,0.0,0
98.92,95.93,1,0.2697,0,0.2928,0.0275,3.8826,0.0,0
100.0,93.72,1,0.2753,0,0.2004,0.0119,3.6618,0.0,0
97.55,94.71,1,0.2727,0,0.2548,0.0043,3.9618,0.0,0
99.85,89.97,1,0.2965,0,0.2298,0.0073,3.0878,0.0507,0
98.06,90.91,1,0.2692,0,0.2807,0.0079,2.518,0.0054,0
100.0,95.35,1,0.2758,0,0.2905,0.032,2.2944,0.0,0
100.0,96.03,1,0.2101,0,0.2233,0.0128,3.7787,0.0,0
98.31,97.01,1,0.2248,0,0.2561,0.0153,1.9678,0.0,0
100.0,93.26,1,0.2804,0,0.234,0.0299,2.6935,0.0,0
99.58,91.43,1,0.2849,0,0.2696,0.0395,2.0917,0.0,0
98.06,86.1,1,0.2779,0,0.2879,0.02,3.755,0.0131,0
99.66,96.59,1,0.2329,0,0.202,0.0019,2.9166,0.0482,0
99.81,97.39,1,0.2213,0,0.249,0.0326,3.5759,0.0011,0
98.77,89.63,1,0.2975,0,0.291,0.0342,2.1909,0.0,0
97.12,91.72,1,0.2693,0,0.205,0.0168,3.9211,0.0,0
98.94,88.86,1,0.2044,0,0.2231,0.0001,3.5863,0.0501,0
98.86,96.29,1,0.2893,0,0.2439,0.0286,2.6556,0.0,0
100.0,99.9,1,0.2209,0,0.2991,0.0387,3.9353,0.0,0
42.36,69.66,0,0.7285,1,0.7059,1.123,3.0973,0.7098,1
100.0,89.93,1,0.2553,0,0.2233,0.0256,2.0296,0.0033,0
100.0,86.96,1,0.2819,0,0.2392,0.0349,1.7173,0.0,0
99.63,88.36,1,0.2523,0,0.2905,0.0295,1.7148,0.0,0
97.66,91.4,1,0.2504,0,0.2138,0.0386,2.212,0.0304,0
99.36,88.6,1,0.2629,0,0.29,0.0204,3.178,0.0009,0
100.0,97.03,1,0.2228,0,0.2972,0.0435,1.6347,0.0291,0
98.43,94.9,1,0.2414,0,0.2245,0.0159,2.6885,0.0231,0
100.0,94.8,1,0.2322,0,0.23,0.0077,3.0834,0.0021,0
100.0,96.51,1,0.222,0,0.22,0.0392,2.3343,0.025,0
100.0,97.74,1,0.2766,0,0.2327,0.0005,1.6473,0.0375,0
73.5,69.21,1,0.2956,0,0.2259,0.0475,1.6504,0.567,1
100.0,94.68,1,0.294,0,0.2116,0.0037,3.5033,0.0,0
98.32,91.85,1,0.2136,0,0.2779,0.0394,2.1392,0.0,0
100.0,91.29,1,0.2026,0,0.2116,0.0061,3.6013,0.03,0
37.0,48.4,0,0.7316,1,0.7613,3.606,2.3123,0.7768,1
99.79,89.05,1,0.2738,0,0.2327,0.03,3.8372,0.0132,0
98.65,96.24,1,0.2193,0,0.2381,0.007,3.9881,0.0,0
99.55,91.42,1,0.2068,0,0.2935,0.0049,3.4943,0.0199,0
54.26,63.26,1,0.2686,0,0.2103,0.0466,2.9964,0.6697,1
100.0,87.27,1,0.261,0,0.2445,0.036,1.5879,0.0,0
100.0,96.59,1,0.2958,0,0.2544,0.006,2.9284,0.0,0
98.93,91.62,1,0.2495,0,0.2577,0.026,1.628,0.0039,0
100.0,91.27,1,0.2678,0,0.2945,0.0417,3.7154,0.0024,0
100.0,88.49,1,0.2598,0,0.2739,0.0044,2.0764,0.0,0
100.0,88.62,1,0.2032,0,0.2198,0.0405,3.1048,0.0,0
100.0,93.38,1,0.284,0,0.2407,0.0421,2.6849,0.0,0
98.6,94.59,1,0.2813,0,0.2361,0.0171,2.8712,0.0181,0
98.87,96.1,1,0.2163,0,0.2589,0.0498,2.4798,0.0,0
99.11,97.72,1,0.2503,0,0.2987,0.0196,2.1431,0.0,0
100.0,95.95,1,0.2531,0,0.2875,0.0451,1.6114,0.0,0
100.0,95.2,1,0.2756,0,0.2981,0.0449,2.8105,0.0114,0
100.0,96.28,1,0.2744,0,0.2204,0.0357,1.6206,0.0036,0
100.0,96.44,1,0.2264,0,0.2939,0.0,3.8016,0.0042,0
100.0,92.69,1,0.2484,0,0.2034,0.0341,3.5644,0.0115,0
100.0,88.27,1,0.225,0,0.2421,0.0047,3.8738,0.0489,0
97.28,89.4,1,0.2648,0,0.2277,0.0018,3.0647,0.0,0
99.68,93.0,1,0.2386,0,0.2648,0.009,3.7154,0.0322,0
68.3,52.6,1,0.2894,0,0.2103,0.0256,47.193,0.5583,1
98.97,86.97,1,0.2021,0,0.2496,0.023,2.3614,0.0447,0
100.0,95.5,1,0.2359,0,0.28,0.0195,3.6012,0.0135,0
98.73,94.48,1,0.2749,0,0.2268,0.0267,1.8146,0.0,0
97.87,86.47,1,0.2107,0,0.2778,0.0132,2.3599,0.0,0
98.44,95.86,1,0.2634,0,0.211,0.0157,2.4472,0.0,0
56.8,64.05,1,0.2204,0,0.2957,0.0104,50.7222,0.57,1
97.11,96.85,1,0.2891,0,0.2782,0.0226,2.0807,0.0,0
97.71,96.4,1,0.2073,0,0.268,0.0357,3.2869,0.0,0
100.0,93.68,1,0.2547,0,0.2371,0.0256,1.8851,0.0,0
100.0,96.86,1,0.2251,0,0.29,0.0426,2.8533,0.0116,0
97.81,91.27,1,0.2111,0,0.2922,0.0246,3.0508,0.0,0
100.0,92.35,1,0.2972,0,0.2978,0.0101,2.5739,0.0416,0
97.21,90.6,1,0.2353,0,0.2373,0.0256,2.0799,0.0,0
100.0,96.82,1,0.2356,0,0.2501,0.0186,3.8406,0.0,0
97.12,91.82,1,0.2344,0,0.2739,0.0246,2.2108,0.0364,0
97.76,92.59,1,0.2254,0,0.2449,0.0049,3.68,0.0,0
97.62,97.49,1,0.2945,0,0.2956,0.0388,3.2359,0.0242,0
100.0,95.91,1,0.2597,0,0.244,0.0173,3.1224,0.0,0
97.41,91.79,1,0.2335,0,0.2999,0.0008,3.9103,0.0,0
98.52,89.71,1,0.2261,0,0.2239,0.0283,1.9586,0.0,0
99.85,96.17,1,0.2605,0,0.283,0.0342,2.6248,0.0,0
100.0,95.24,1,0.2344,0,0.2362,0.0036,3.6581,0.0452,0
97.03,93.72,1,0.2318,0,0.2139,0.0187,3.4502,0.032,0
98.91,90.58,1,0.2075,0,0.2273,0.024,1.9369,0.0,0
100.0,99.33,1,0.2925,0,0.2567,0.0251,2.0907,0.0,0
97.66,92.97,1,0.2106,0,0.2313,0.0018,2.1406,0.0,0
97.58,96.88,1,0.2923,0,0.2342,0.0316,2.4341,0.0,0
99.32,97.61,1,0.2249,0,0.2422,0.0047,3.0069,0.0105,0
100.0,95.25,1,0.2344,0,0.2806,0.0175,2.6704,0.0435,0
100.0,85.31,1,0.2396,0,0.2564,0.0254,3.306,0.0185,0
97.41,97.19,1,0.2617,0,0.2263,0.0375,2.9745,0.0,0
100.0,87.06,1,0.2323,0,0.2774,0.0183,3.5491,0.0,0
98.02,92.65,1,0.2452,0,0.2189,0.0411,3.6802,0.0471,0
100.0,93.59,1,0.2017,0,0.273,0.0387,3.3563,0.008,0
100.0,92.15,1,0.2097,0,0.2999,0.0203,3.4929,0.0,0
97.8,93.31,1,0.276,0,0.2427,0.0438,1.8024,0.0,0
100.0,92.19,1,0.2301,0,0.2227,0.0481,3.3708,0.0,0
99.3,95.44,1,0.2203,0,0.2734,0.0135,2.3472,0.0,0
97.2,92.99,1,0.2963,0,0.2905,0.0411,3.1132,0.0499,0
73.74,51.38,0,0.2165,0,0.2591,0.0143,2.4048,0.667,1
100.0,86.62,1,0.2253,0,0.2064,0.0343,1.6135,0.0,0
100.0,91.16,1,0.2315,0,0.2386,0.0334,1.5016,0.0105,0
100.0,93.79,1,0.24,0,0.2107,0.0395,3.1901,0.0203,0
97.82,92.11,1,0.2701,0,0.2165,0.0109,2.6244,0.0,0
100.0,96.66,1,0.2271,0,0.2502,0.0467,2.4791,0.0,0
100.0,95.72,1,0.292,0,0.2417,0.0215,3.6803,0.0,0
100.0,85.48,1,0.2964,0,0.2008,0.0001,1.976,0.0,0
97.51,89.73,1,0.2095,0,0.2641,0.0387,2.3411,0.0,0
100.0,97.96,1,0.2513,0,0.2772,0.0466,3.2821,0.0,0
97.5,95.9,1,0.2329,0,0.2656,0.0484,2.9173,0.0248,0
100.0,85.76,1,0.2325,0,0.2461,0.0181,2.1378,0.0073,0
97.36,91.7,1,0.2537,0,0.2815,0.001,2.3887,0.0,0
97.41,89.99,1,0.2583,0,0.242,0.0171,3.1691,0.0,0
97.51,89.74,1,0.2143,0,0.2497,0.0442,3.5412,0.0,0
98.72,91.08,1,0.2629,0,0.287,0.0422,2.3948,0.0,0
100.0,93.33,1,0.2523,0,0.2191,0.019,3.7614,0.0235,0
98.86,92.78,1,0.2756,0,0.2014,0.0077,2.4866,0.0,0
41.41,52.53,1,0.2185,0,0.2244,0.0322,2.9457,0.7773,1
97.83,91.44,1,0.212,0,0.2078,0.0332,3.4007,0.051,0
100.0,86.99,1,0.2396,0,0.2681,0.0315,3.6367,0.0034,0
100.0,91.71,1,0.2583,0,0.2728,0.0075,2.1872,0.0024,0
97.36,91.12,1,0.2243,0,0.2868,0.0412,2.7977,0.0384,0
100.0,94.29,1,0.2035,0,0.2001,0.0018,3.3936,0.0,0
97.49,89.64,1,0.2511,0,0.2988,0.0485,3.0537,0.0,0
98.65,89.78,1,0.2304,0,0.2624,0.0451,3.6381,0.0317,0
100.0,89.69,1,0.2242,0,0.2352,0.0497,1.9647,0.0,0
100.0,96.44,1,0.2795,0,0.2393,0.03,3.7011,0.0159,0
100.0,85.5,1,0.293,0,0.2496,0.0302,2.9438,0.0321,0
98.38,92.69,1,0.2556,0,0.2964,0.0192,3.9445,0.0162,0
99.85,90.09,1,0.2132,0,0.2087,0.0056,1.6446,0.034,0
100.0,93.25,1,0.2048,0,0.2086,0.0377,3.1085,0.046,0
98.74,98.86,1,0.2564,0,0.2012,0.0246,1.5744,0.0,0
100.0,92.02,1,0.2193,0,0.2167,0.0182,2.3202,0.0175,0
99.13,91.91,1,0.2168,0,0.2859,0.0438,1.5465,0.0286,0
100.0,95.22,1,0.2501,0,0.2599,0.0001,1.5039,0.0,0
100.0,94.34,1,0.2674,0,0.2009,0.0239,3.0243,0.0,0
58.61,54.42,1,0.2323,0,0.2499,0.0326,2.3733,0.6611,1
97.56,93.17,1,0.2549,0,0.2649,0.0002,2.4529,0.0,0
100.0,91.41,1,0.2453,0,0.2911,0.0364,2.2698,0.0,0
70.4,67.24,1,0.2465,0,0.2285,0.0083,3.9474,0.6262,1
99.18,88.53,1,0.2562,0,0.2007,0.0423,1.9293,0.0,0
97.7,95.05,1,0.2038,0,0.2951,0.0382,2.2786,0.0395,0
99.99,86.04,1,0.241,0,0.2051,0.007,2.0437,0.0,0
98.06,98.74,1,0.2933,0,0.2404,0.0287,2.9689,0.0,0
100.0,94.98,1,0.2399,0,0.275,0.0379,3.1944,0.0347,0
99.56,92.12,1,0.2149,0,0.2704,0.0015,3.4014,0.0133,0
100.0,90.37,1,0.2195,0,0.2918,0.0272,2.6509,0.0,0
98.87,95.94,1,0.2449,0,0.2287,0.0025,3.257,0.0,0
100.0,88.72,1,0.2839,0,0.2954,0.031,3.4977,0.0162,0
98.57,89.43,1,0.2466,0,0.2284,0.0441,3.0827,0.0394,0
100.0,97.02,1,0.2864,0,0.2444,0.0197,2.873,0.0,0
100.0,94.1,1,0.2252,0,0.2898,0.0218,3.6681,0.029,0
100.0,91.25,1,0.2011,0,0.2734,0.0489,3.0791,0.0,0
98.56,94.63,1,0.2915,0,0.2212,0.0228,2.8252,0.0475,0
98.85,94.61,1,0.2546,0,0.2762,0.0143,2.9558,0.0057,0
100.0,90.31,1,0.2001,0,0.205,0.0498,2.4032,0.049,0
98.41,97.39,1,0.2215,0,0.2116,0.034,2.8865,0.0129,0
99.39,94.02,1,0.2535,0,0.2143,0.0291,2.5465,0.0,0
98.54,89.63,1,0.2565,0,0.246,0.033,3.782,0.0361,0
100.0,99.69,1,0.2871,0,0.2293,0.0395,3.8337,0.0,0
100.0,97.46,1,0.2451,0,0.2284,0.0019,2.6861,0.0,0
100.0,92.16,1,0.2385,0,0.2128,0.01,3.2681,0.0186,0
100.0,85.36,1,0.2252,0,0.2635,0.0018,3.1102,0.001,0
97.3,97.43,1,0.2524,0,0.2368,0.015,3.2922,0.0016,0
98.86,96.98,1,0.2151,0,0.2059,0.0379,2.9033,0.0,0
97.13,94.59,1,0.2903,0,0.233,0.0202,3.1978,0.0059,0
97.59,91.22,1,0.2248,0,0.2674,0.0348,2.9472,0.0,0
100.0,91.36,1,0.229,0,0.2098,0.0153,3.2843,0.0,0
98.3,93.58,1,0.2466,0,0.2521,0.0491,3.7901,0.0,0
100.0,90.36,1,0.2094,0,0.234,0.0046,2.8894,0.0225,0
100.0,91.89,1,0.2865,0,0.2845,0.0288,3.4585,0.0,0
98.27,89.16,1,0.2839,0,0.2728,0.0301,2.395,0.0416,0
100.0,92.83,1,0.2859,0,0.2301,0.0365,1.888,0.0,0
99.4,96.44,1,0.2648,0,0.2779,0.0006,3.7243,0.0,0
99.88,97.41,1,0.2246,0,0.2465,0.0131,3.2728,0.0,0
97.72,93.23,1,0.2671,0,0.2386,0.0222,1.962,0.0136,0
98.67,96.16,1,0.231,0,0.2685,0.0263,2.388,0.0,0
100.0,95.49,1,0.255,0,0.2971,0.0033,2.4262,0.0117,0
100.0,95.22,1,0.2659,0,0.2362,0.0408,1.9058,0.0,0
99.03,86.58,1,0.2778,0,0.2428,0.0067,1.7082,0.0079,0
80.92,58.56,1,0.2977,0,0.2935,0.0288,32.494,0.6239,1
100.0,94.35,1,0.2137,0,0.2063,0.0164,2.9799,0.0406,0
97.23,85.24,1,0.2356,0,0.2471,0.025,2.6844,0.0,0
100.0,86.71,1,0.2982,0,0.2196,0.0023,2.754,0.0068,0
100.0,90.46,1,0.2794,0,0.2258,0.0423,2.2496,0.0,0
100.0,99.33,1,0.2086,0,0.2451,0.014,3.3596,0.0,0
97.75,95.57,1,0.2893,0,0.2615,0.0145,3.5048,0.0,0
100.0,94.16,1,0.2095,0,0.2242,0.0215,3.6256,0.0047,0
100.0,90.92,1,0.2119,0,0.2588,0.0134,2.9688,0.0021,0
100.0,96.51,1,0.2441,0,0.2369,0.0291,3.7618,0.0393,0
97.96,90.23,1,0.2258,0,0.2587,0.0432,1.8459,0.0457,0
99.68,95.53,1,0.262,0,0.2143,0.0221,3.0435,0.0465,0
97.02,93.35,1,0.2602,0,0.2938,0.0056,2.9043,0.0,0
97.8,94.33,1,0.2913,0,0.2613,0.0438,2.6089,0.0324,0
100.0,93.43,1,0.271,0,0.2036,0.0261,2.8716,0.0,0
100.0,95.11,1,0.2077,0,0.2686,0.048,1.6639,0.0062,0
99.21,98.59,1,0.244,0,0.2589,0.0436,3.2801,0.0264,0
99.78,93.75,1,0.2601,0,0.2429,0.0434,2.654,0.0284,0
100.0,93.19,1,0.2019,0,0.2542,0.0061,3.5645,0.0,0
99.72,91.17,1,0.2533,0,0.264,0.0262,3.3913,0.0498,0
97.97,91.82,1,0.2927,0,0.2377,0.0424,3.3947,0.0511,0
53.96,63.77,1,0.2745,0,0.2993,0.0394,2.2359,0.6676,1
99.68,94.02,1,0.2304,0,0.2244,0.0262,3.1231,0.0008,0
100.0,86.64,1,0.2684,0,0.2115,0.0497,3.5018,0.0314,0
100.0,88.51,1,0.2505,0,0.2261,0.0459,2.9068,0.0148,0
100.0,85.7,1,0.2811,0,0.2168,0.0212,1.8504,0.0,0
100.0,92.43,1,0.2436,0,0.2328,0.0118,3.3659,0.0252,0
100.0,93.25,1,0.2312,0,0.2591,0.019,3.5935,0.0,0
100.0,98.8,1,0.29,0,0.2837,0.0141,1.792,0.0,0
98.47,98.56,1,0.2727,0,0.2138,0.0325,2.6565,0.0,0
97.89,88.64,1,0.212,0,0.2367,0.0353,1.9263,0.0,0
100.0,98.97,1,0.2962,0,0.2177,0.0069,2.9216,0.0,0
99.92,93.7,1,0.2166,0,0.2587,0.0144,3.8818,0.0007,0
98.52,95.52,1,0.2923,0,0.2728,0.0467,1.5497,0.0,0
97.77,98.22,1,0.2055,0,0.2467,0.0318,1.9877,0.0,0
100.0,91.52,1,0.2342,0,0.2009,0.0349,2.4101,0.0165,0
99.65,88.65,1,0.2736,0,0.2858,0.0024,1.7568,0.0,0
97.08,87.81,1,0.2774,0,0.2954,0.0207,2.0625,0.0,0
97.28,85.59,1,0.2128,0,0.2334,0.0475,3.2705,0.0,0
97.6,96.81,1,0.2335,0,0.2424,0.0394,1.5298,0.0,0
